card_id,name_ko,name_en,source,index,text_en,rule,confidence,score_low,score_baseline,score_high,basis
ITERATION,순회,Iteration,clause,1,"The first time you draw a Status each turn, draw 2 cards.",status_draw_compensation,low,0.0,5.1,13.6,0/1.5/4 Status draws
I_AM_INVINCIBLE,나는 무적이다,I Am Invincible,clause,1,Gain 10 Block.,atomic_fixed,high,6.0,6.0,6.0,v3 quantified/scenario rule
I_AM_INVINCIBLE,나는 무적이다,I Am Invincible,clause,2,"At the end of your turn, if this is on top of your Draw Pile, play it.",self_auto_replay,low,1.625,4.55,6.5,fraction of card benchmark replayed
JACKPOT,잭팟,Jackpot,clause,1,Deal 25 damage.,atomic_fixed,high,12.5,12.5,12.5,v3 quantified/scenario rule
JACKPOT,잭팟,Jackpot,clause,2,Add 3 random 0 Energy cards into your Hand.,random_fixed_cost_cards,low,9.0,9.0,9.0,random hand generation
JACK_OF_ALL_TRADES,팔방미인,Jack of All Trades,clause,1,Add 1 random Colorless card into your Hand.,atomic_random_colorless_card,low,4.0,4.0,4.0,v3 quantified/scenario rule
JACK_OF_ALL_TRADES,팔방미인,Jack of All Trades,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
JUGGERNAUT,절대적인 힘,Juggernaut,clause,1,"Whenever you gain Block, deal 6 damage to a random enemy.",block_trigger_damage,low,2.7,9.45,27.0,random damage × Block-gain events
JUGGLING,저글링,Juggling,clause,1,Add a copy of the third Attack you play each turn into your Hand.,copy_selected_to_hand,low,3.0,18.5,60.0,average copied card value
KINGLY_KICK,왕의 발차기,Kingly Kick,clause,1,Deal 27 damage.,atomic_fixed,high,13.5,13.5,13.5,v3 quantified/scenario rule
KINGLY_KICK,왕의 발차기,Kingly Kick,clause,2,"Whenever you draw this card, reduce its cost by 1.",cost_reduction,medium,2.5,8.75,45.0,energy saved
KINGLY_PUNCH,왕의 주먹,Kingly Punch,clause,1,Deal 8 damage.,atomic_fixed,high,4.0,4.0,4.0,v3 quantified/scenario rule
KINGLY_PUNCH,왕의 주먹,Kingly Punch,clause,2,"Whenever you draw this card, increase its damage by 4 this combat.",self_damage_growth_on_draw,low,2.0,4.0,6.0,1/2/3 draws this combat
KNIFE_TRAP,칼날 함정,Knife Trap,clause,1,Play every Shiv in your Exhaust Pile on the enemy.,play_exhausted_shivs,low,0.0,8.0,20.0,0/4/10 exhausted Shivs replayed
KNOCKDOWN,때려눕히기,Knockdown,clause,1,Deal 10 damage.,atomic_fixed,high,5.0,5.0,5.0,v3 quantified/scenario rule
KNOCKDOWN,때려눕히기,Knockdown,clause,2,The enemy takes double damage from other players this turn.,double_damage_window,low,2.5,6.0,15.0,additional attack damage
KNOCKOUT_BLOW,필사의 일격,Knockout Blow,clause,1,Deal 30 damage.,atomic_fixed,high,15.0,15.0,15.0,v3 quantified/scenario rule
KNOCKOUT_BLOW,필사의 일격,Knockout Blow,clause,2,"If this kills an enemy, gain 5 Stars.",atomic_fixed+condition_probability,low,0.0,5.25,7.5,v3 quantified/scenario rule
KNOW_THY_PLACE,네 주제를 알라,Know Thy Place,clause,1,Apply 1 Weak.,atomic_fixed,medium,2.1,2.1,2.1,v3 quantified/scenario rule
KNOW_THY_PLACE,네 주제를 알라,Know Thy Place,clause,2,Apply 1 Vulnerable.,atomic_fixed,medium,2.0,2.0,2.0,v3 quantified/scenario rule
KNOW_THY_PLACE,네 주제를 알라,Know Thy Place,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
LANTERN_KEY,랜턴 열쇠,Lantern Key,clause,1,Unlocks a special event in the next Act.,meta_event_unlock,low,0.0,4.0,12.0,future event value kept separate from combat evidence
LANTERN_KEY,랜턴 열쇠,Lantern Key,keyword,,keyword_unplayable,keyword_unplayable,medium,-2.0,-1.25,-0.75,draw/hand clog
LARGESSE,하사,Largesse,clause,1,Another player adds 1 random Colorless card to their Hand.,coop_random_colorless,low,2.25,3.0,4.0,random Colorless value × ally factor
LEADING_STRIKE,선제 타격,Leading Strike,clause,1,Deal 3 damage.,atomic_fixed,high,1.5,1.5,1.5,v3 quantified/scenario rule
LEADING_STRIKE,선제 타격,Leading Strike,clause,2,Add 2 Shivs into your Hand.,atomic_fixed,high,3.8,3.8,3.8,v3 quantified/scenario rule
LEAP,도약,Leap,clause,1,Gain 9 Block.,atomic_fixed,high,5.4,5.4,5.4,v3 quantified/scenario rule
LEGION_OF_BONE,해골 군단,Legion of Bone,clause,1,ALL players Summon 6.,all_players+atomic_fixed,medium,6.6,9.9,16.5,v3 quantified/scenario rule
LEGION_OF_BONE,해골 군단,Legion of Bone,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
LEG_SWEEP,다리 걸기,Leg Sweep,clause,1,Apply 2 Weak.,atomic_fixed,medium,4.2,4.2,4.2,v3 quantified/scenario rule
LEG_SWEEP,다리 걸기,Leg Sweep,clause,2,Gain 11 Block.,atomic_fixed,high,6.6,6.6,6.6,v3 quantified/scenario rule
LETHALITY,치사성,Lethality,clause,1,The first Attack each turn deals 50% additional damage.,first_attack_percent_bonus,low,3.75,9.25,15.0,50% of a 10-damage Attack × active turns
LETHALITY,치사성,Lethality,keyword,,keyword_ethereal,keyword_ethereal,medium,-1.0,-1.0,-1.0,v1 keyword calibration
LIFT,부양,Lift,clause,1,Give another player 11 Block.,coop_block,medium,4.95,4.95,4.95,Block × ally factor
LIGHTNING_ROD,피뢰침,Lightning Rod,clause,1,Gain 4 Block.,atomic_fixed,high,2.4,2.4,2.4,v3 quantified/scenario rule
LIGHTNING_ROD,피뢰침,Lightning Rod,clause,2,"At the start of the next 2 turns, Channel 1 Lightning.",atomic_fixed+fixed_delayed_turns,low,3.168,3.168,3.168,v3 quantified/scenario rule
LOOP,반복,Loop,clause,1,"At the start of your turn, trigger the passive ability of your rightmost Orb.",atomic_trigger_orb+recurring_turns,low,2.25,11.1,30.0,v3 quantified/scenario rule
LUMINESCE,발광,Luminesce,clause,1,Gain 2 Energy.,atomic_fixed,medium,5.0,5.0,5.0,v3 quantified/scenario rule
LUMINESCE,발광,Luminesce,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
LUMINESCE,발광,Luminesce,keyword,,keyword_retain,keyword_retain,medium,0.5,0.5,0.5,v1 keyword calibration
LUNAR_BLAST,달의 세례,Lunar Blast,clause,1,Deal 4 damage for each Skill already played this turn.,atomic_fixed+scaling_count,medium,2.0,4.4,20.0,v3 quantified/scenario rule
MACHINE_LEARNING,기계학습,Machine Learning,clause,1,"At the start of your turn, draw 1 additional card.",atomic_fixed+recurring_turns,low,1.875,4.625,7.5,v3 quantified/scenario rule
MAD_SCIENCE,괴짜 과학,Mad Science,clause,1,Deal 12 damage.,atomic_fixed,high,6.0,6.0,6.0,v3 quantified/scenario rule
MAKE_IT_SO,그렇게 하라,Make It So,clause,1,Deal 6 damage.,atomic_fixed,high,3.0,3.0,3.0,v3 quantified/scenario rule
MAKE_IT_SO,그렇게 하라,Make It So,clause,2,"Every 3 Skills you play in a turn, put this into your Hand.",self_return_skill_threshold,low,0.0,3.0,6.0,0/1/2 returns of a 6-damage zero-cost card
MALAISE,불쾌,Malaise,clause,1,Enemy loses X Strength.,x_enemy_strength_loss,medium,2.0,4.0,8.0,persistent enemy Strength-loss unit × X
MALAISE,불쾌,Malaise,clause,2,Apply X Weak.,atomic_fixed+x_value,low,2.1,4.2,8.4,v3 quantified/scenario rule
MALAISE,불쾌,Malaise,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
MANGLE,난도질,Mangle,clause,1,Deal 15 damage.,atomic_fixed,high,7.5,7.5,7.5,v3 quantified/scenario rule
MANGLE,난도질,Mangle,clause,2,Enemy loses 10 Strength this turn.,atomic_enemy_strength_loss_turn,medium,9.0,9.0,9.0,v3 quantified/scenario rule
MANIFEST_AUTHORITY,권위 행사,Manifest Authority,clause,1,Gain 7 Block.,atomic_fixed,high,4.2,4.2,4.2,v3 quantified/scenario rule
MANIFEST_AUTHORITY,권위 행사,Manifest Authority,clause,2,Add 1 random Colorless card into your Hand.,atomic_random_colorless_card,low,4.0,4.0,4.0,v3 quantified/scenario rule
MASTER_OF_STRATEGY,전략의 천재,Master of Strategy,clause,1,Draw 3 cards.,atomic_fixed,medium,5.55,5.55,5.55,v3 quantified/scenario rule
MASTER_OF_STRATEGY,전략의 천재,Master of Strategy,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
MASTER_PLANNER,설계의 대가,Master Planner,clause,1,"When you play a Skill, it gains Sly.",skill_gains_sly,low,2.0,7.0,16.0,Sly enablement × future Skill/discard events
MAUL,할퀴기,Maul,clause,1,Deal 5 damage twice.,atomic_fixed,high,5.0,5.0,5.0,v3 quantified/scenario rule
MAUL,할퀴기,Maul,clause,2,Increase the damage of ALL Maul cards by 1 this combat.,archetype_damage_growth,low,0.5,1.75,9.0,future matching-card hits
MAUL,할퀴기,Maul,interaction,,multi_hit_strength_synergy,multi_hit_strength_synergy,medium,0.0,0.25,0.75,V3 cross-effect interaction
MAYHEM,대혼란,Mayhem,clause,1,"At the start of your turn, play the top card of your Draw Pile.",recurring_topdeck_autoplay,low,3.0,14.8,42.0,average auto-played card × active turns
MELANCHOLY,비애,Melancholy,clause,1,Gain 13 Block.,atomic_fixed,high,7.8,7.8,7.8,v3 quantified/scenario rule
MELANCHOLY,비애,Melancholy,clause,2,Reduce this card's cost by 1 Energy whenever ANYONE dies.,cost_reduction,medium,2.5,8.75,45.0,energy saved
MEMENTO_MORI,메멘토 모리,Memento Mori,clause,1,Deal 9 damage.,atomic_fixed,high,4.5,4.5,4.5,v3 quantified/scenario rule
MEMENTO_MORI,메멘토 모리,Memento Mori,clause,2,Deals 4 additional damage for each card discarded this turn.,additional_damage_scaling,medium,2.0,4.4,20.0,damage unit × reference count
METAMORPHOSIS,탈바꿈,Metamorphosis,clause,1,Add 3 random Attacks into your Draw Pile.,random_attacks_to_draw,low,4.5,4.5,4.5,generated attack discounted by destination
METAMORPHOSIS,탈바꿈,Metamorphosis,clause,2,They're free to play this combat.,generated_cards_free,low,2.0,4.0,7.0,future generated-card energy saved
METAMORPHOSIS,탈바꿈,Metamorphosis,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
METEOR_SHOWER,유성우,Meteor Shower,clause,1,Deal 14 damage to ALL enemies.,atomic_fixed,high,9.1,9.1,9.1,v3 quantified/scenario rule
METEOR_SHOWER,유성우,Meteor Shower,clause,2,Apply 2 Weak and Vulnerable to ALL enemies.,atomic_fixed,medium,10.66,10.66,10.66,v3 quantified/scenario rule
METEOR_SHOWER,유성우,Meteor Shower,printed_cost,,Spend 2 Stars to play this card,cost_star_spend,low,-4.0,-4.0,-4.0,printed Star payment: 2 × -2.0
METEOR_STRIKE,유성 타격,Meteor Strike,clause,1,Deal 24 damage.,atomic_fixed,high,12.0,12.0,12.0,v3 quantified/scenario rule
METEOR_STRIKE,유성 타격,Meteor Strike,clause,2,Channel 3 Plasma.,atomic_fixed,medium,21.0,21.0,21.0,v3 quantified/scenario rule
MIMIC,흉내내기,Mimic,clause,1,Gain Block equal to the Block on another player.,equal_to_quantity,low,3.0,9.0,18.0,v3 quantified/scenario rule
MIMIC,흉내내기,Mimic,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
MIND_BLAST,정신 공격,Mind Blast,clause,1,Deal damage equal to the number of cards in your Draw Pile.,equal_to_quantity,low,2.5,7.5,12.5,v3 quantified/scenario rule
MIND_BLAST,정신 공격,Mind Blast,keyword,,keyword_innate,keyword_innate,medium,0.5,0.5,0.5,v1 keyword calibration
MIND_ROT,정신 오염,Mind Rot,clause,1,Draw 1 fewer card each turn.,recurring_draw_reduction,low,-12.5,-8.5,-2.5,one fewer draw × combat turns
MINION_DIVE_BOMB,하수인 투하,Minion Dive Bomb,clause,1,Deal 13 damage.,atomic_fixed,high,6.5,6.5,6.5,v3 quantified/scenario rule
MINION_DIVE_BOMB,하수인 투하,Minion Dive Bomb,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
MINION_SACRIFICE,하수인 희생,Minion Sacrifice,clause,1,Gain 8 Block.,atomic_fixed,high,4.8,4.8,4.8,v3 quantified/scenario rule
MINION_SACRIFICE,하수인 희생,Minion Sacrifice,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
MINION_STRIKE,하수인 타격,Minion Strike,clause,1,Deal 6 damage.,atomic_fixed,high,3.0,3.0,3.0,v3 quantified/scenario rule
MINION_STRIKE,하수인 타격,Minion Strike,clause,2,Draw 1 card.,atomic_fixed,medium,1.25,1.25,1.25,v3 quantified/scenario rule
MINION_STRIKE,하수인 타격,Minion Strike,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
MIRAGE,신기루,Mirage,clause,1,Gain Block equal to Poison on ALL enemies.,equal_to_quantity,low,3.0,9.0,18.0,v3 quantified/scenario rule
MIRAGE,신기루,Mirage,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
MISERY,비참함,Misery,clause,1,Deal 7 damage.,atomic_fixed,high,3.5,3.5,3.5,v3 quantified/scenario rule
MISERY,비참함,Misery,clause,2,Apply any debuffs on the enemy to ALL other enemies.,spread_debuffs,low,2.0,7.0,16.0,existing debuff stack
MODDED,모드 적용,Modded,clause,1,Gain 1 Orb Slot.,atomic_orb_slot,medium,2.5,2.5,2.5,v3 quantified/scenario rule
MODDED,모드 적용,Modded,clause,2,Draw 1 card.,atomic_fixed,medium,1.25,1.25,1.25,v3 quantified/scenario rule
MODDED,모드 적용,Modded,clause,3,Increase this card's cost by 1.,cost_increase,medium,-2.5,-2.5,-2.5,energy penalty
MOLTEN_FIST,녹아내리는 주먹,Molten Fist,clause,1,Deal 10 damage.,atomic_fixed,high,5.0,5.0,5.0,v3 quantified/scenario rule
MOLTEN_FIST,녹아내리는 주먹,Molten Fist,clause,2,Double the enemy's Vulnerable.,double_vulnerable,low,1.0,4.0,8.0,existing Vulnerable dependent
MOLTEN_FIST,녹아내리는 주먹,Molten Fist,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
MOMENTUM_STRIKE,추진 타격,Momentum Strike,clause,1,Deal 10 damage.,atomic_fixed,high,5.0,5.0,5.0,v3 quantified/scenario rule
MOMENTUM_STRIKE,추진 타격,Momentum Strike,clause,2,Reduce this card's cost to 0 Energy.,cost_to_zero,medium,2.5,2.5,2.5,printed energy saved
MONARCHS_GAZE,군주의 시선,Monarch's Gaze,clause,1,"Whenever you attack an enemy, it loses 1 Strength this turn.",attack_trigger_temp_strength_loss,low,0.9,3.15,16.2,temporary Strength loss × Attack hits
MONOLOGUE,독백,Monologue,clause,1,"Whenever you play a card this turn, gain 1 Strength this turn.",atomic_temporary_stat+event_triggers,medium,0.8,2.8,14.4,v3 quantified/scenario rule
MULTI_CAST,다중 시전,Multi-Cast,clause,1,Evoke your rightmost Orb X times.,x_evoke,low,0.75,5.0,24.0,X and orb type
MURDER,살해,Murder,clause,1,Deal 1 damage.,atomic_fixed,high,0.5,0.5,0.5,v3 quantified/scenario rule
MURDER,살해,Murder,clause,2,Deals 1 additional damage for each card drawn this combat.,damage_per_combat_draw,low,2.5,12.5,25.0,5/25/50 cards drawn this combat
NECRO_MASTERY,강령의 극의,Necro Mastery,clause,1,Summon 5.,atomic_fixed,high,5.5,5.5,5.5,v3 quantified/scenario rule
NECRO_MASTERY,강령의 극의,Necro Mastery,clause,2,"Whenever Osty loses HP, ALL enemies lose that much HP as well.",osty_hp_mirror_damage,low,2.0,7.0,18.0,future Osty HP loss
NEGATIVE_PULSE,비관적인 맥박,Negative Pulse,clause,1,Gain 5 Block.,atomic_fixed,high,3.0,3.0,3.0,v3 quantified/scenario rule
NEGATIVE_PULSE,비관적인 맥박,Negative Pulse,clause,2,Apply 7 Doom to ALL enemies.,atomic_fixed,high,2.457,2.457,2.457,v3 quantified/scenario rule
NEOWS_FURY,니오우의 격분,Neow's Fury,clause,1,Deal 10 damage.,atomic_fixed,high,5.0,5.0,5.0,v3 quantified/scenario rule
NEOWS_FURY,니오우의 격분,Neow's Fury,clause,2,Put up to 2 cards from your Discard Pile into your Hand.,tutor_to_hand,medium,5.0,5.0,5.0,selected card access = 2.5
NEOWS_FURY,니오우의 격분,Neow's Fury,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
NEUROSURGE,정신 폭주,Neurosurge,clause,1,Gain 3 Energy.,atomic_fixed,medium,7.5,7.5,7.5,v3 quantified/scenario rule
NEUROSURGE,정신 폭주,Neurosurge,clause,2,Draw 2 cards.,atomic_fixed,medium,3.4,3.4,3.4,v3 quantified/scenario rule
NEUROSURGE,정신 폭주,Neurosurge,clause,3,"At the start of your turn, apply 3 Doom to yourself.",recurring_self_doom,low,-12.0,-5.5,-1.5,self-Doom lethality across active turns
NEUTRALIZE,무력화,Neutralize,clause,1,Deal 3 damage.,atomic_fixed,high,1.5,1.5,1.5,v3 quantified/scenario rule
NEUTRALIZE,무력화,Neutralize,clause,2,Apply 1 Weak.,atomic_fixed,medium,2.1,2.1,2.1,v3 quantified/scenario rule
NEUTRON_AEGIS,중성자 방패,Neutron Aegis,clause,1,Gain 8 Plating.,atomic_fixed,medium,12.8,12.8,12.8,v3 quantified/scenario rule
NEUTRON_AEGIS,중성자 방패,Neutron Aegis,printed_cost,,Spend 5 Stars to play this card,cost_star_spend,low,-10.0,-10.0,-10.0,printed Star payment: 5 × -2.0
NIGHTMARE,악몽,Nightmare,clause,1,Choose a card.,selection_scope,high,0.0,0.0,0.0,selection scope; value counted by linked effect
NIGHTMARE,악몽,Nightmare,clause,2,"Next turn, add 3 copies of that card into your Hand.",delayed_three_selected_copies,low,2.4,7.2,19.2,three selected copies × delay; combo dependent
NIGHTMARE,악몽,Nightmare,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
NORMALITY,규칙 준수,Normality,clause,1,You cannot play more than 3 cards this turn.,play_restriction,low,-4.0,-1.5,-0.0,availability loss as fraction of card budget
NORMALITY,규칙 준수,Normality,keyword,,keyword_unplayable,keyword_unplayable,medium,-2.0,-1.25,-0.75,draw/hand clog
NOSTALGIA,향수,Nostalgia,clause,1,The first Attack or Skill you play each turn is placed on top of your Draw Pile.,first_card_recurring_topdeck,low,1.5,5.5,12.0,delayed selected reuse across turns
NOT_YET,불굴,Not Yet,clause,1,Heal 10 HP.,atomic_heal_meta,low,7.5,20.0,32.5,v3 quantified/scenario rule
NOT_YET,불굴,Not Yet,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
NOXIOUS_FUMES,유독 가스,Noxious Fumes,clause,1,"At the start of your turn, apply 2 Poison to ALL enemies.",atomic_fixed+recurring_turns,low,3.9,9.62,15.6,v3 quantified/scenario rule
NO_ESCAPE,도망칠 수 없다,No Escape,clause,1,"Apply 10 Doom, plus an additional 5 Doom for every 10 Doom already on this enemy.",doom_threshold_scaling,low,2.7,5.4,9.45,base Doom plus 0/2/5 existing ten-Doom groups
NULL,Null,Null,clause,1,Deal 10 damage.,atomic_fixed,high,5.0,5.0,5.0,v3 quantified/scenario rule
NULL,Null,Null,clause,2,Apply 2 Weak.,atomic_fixed,medium,4.2,4.2,4.2,v3 quantified/scenario rule
NULL,Null,Null,clause,3,Channel 1 Dark.,atomic_fixed,medium,4.4,4.4,4.4,v3 quantified/scenario rule
OBLIVION,망각,Oblivion,clause,1,"Whenever you play a card this turn, apply 3 Doom to the enemy.",card_play_doom_turn,low,0.0,2.43,5.67,0/3/7 subsequent cards
OFFERING,제물,Offering,clause,1,Lose 6 HP.,atomic_fixed,high,-3.3,-3.3,-3.3,v3 quantified/scenario rule
OFFERING,제물,Offering,clause,2,Gain 2 Energy.,atomic_fixed,medium,5.0,5.0,5.0,v3 quantified/scenario rule
OFFERING,제물,Offering,clause,3,Draw 3 cards.,atomic_fixed,medium,5.55,5.55,5.55,v3 quantified/scenario rule
OFFERING,제물,Offering,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
OMNISLICE,만물 절단,Omnislice,clause,1,Deal 8 damage.,atomic_fixed,high,4.0,4.0,4.0,v3 quantified/scenario rule
OMNISLICE,만물 절단,Omnislice,clause,2,Damage ALL other enemies equal to the damage dealt.,splash_damage_copy,medium,3.2,3.2,3.2,copied base damage
ONE_TWO_PUNCH,원투 펀치,One-Two Punch,clause,1,"This turn, your next Attack is played an extra time.",next_card_replay,low,2.0,5.0,10.0,average repeated card effect
ORBIT,궤도,Orbit,clause,1,"Every 4 Energy you spend, gain 1 Energy.",atomic_fixed+threshold_triggers,low,0.0,4.5,10.0,v3 quantified/scenario rule
OUTBREAK,발병,Outbreak,clause,1,"Every 3 times you apply Poison, deal 11 damage to ALL enemies.",atomic_fixed+threshold_triggers,medium,0.0,12.87,28.6,v3 quantified/scenario rule
OUTMANEUVER,압도,Outmaneuver,clause,1,"Next turn, gain 2 Energy.",atomic_fixed+delay_next_turn,medium,4.0,4.0,4.0,v3 quantified/scenario rule
OVERCLOCK,오버클럭,Overclock,clause,1,Draw 2 cards.,atomic_fixed,medium,3.4,3.4,3.4,v3 quantified/scenario rule
OVERCLOCK,오버클럭,Overclock,clause,2,Add a Burn into your Discard Pile.,atomic_fixed,high,-1.5,-1.5,-1.5,v3 quantified/scenario rule
PACTS_END,조약의 끝,Pact's End,clause,1,"If you have 3 or more cards in your Exhaust Pile, deal 17 damage to ALL enemies.",atomic_fixed+condition_probability,medium,0.0,7.735,11.05,v3 quantified/scenario rule
PAGESTORM,서류 폭풍,Pagestorm,clause,1,"Whenever you draw an Ethereal card, draw 1 card.",atomic_fixed+event_triggers,low,1.25,4.375,22.5,v3 quantified/scenario rule
PALE_BLUE_DOT,창백한 푸른 점,Pale Blue Dot,clause,1,"If you play 5 or more cards in a turn, draw 1 card at the start of your next turn.",threshold_delayed_draw_recurring,low,0.0,2.5,6.25,0/2/5 successful turn thresholds
PANACHE,위풍당당,Panache,clause,1,"Every time you play 5 cards in a single turn, deal 10 damage to ALL enemies.",atomic_fixed+threshold_triggers,medium,0.0,11.7,26.0,v3 quantified/scenario rule
PANIC_BUTTON,비상 단추,Panic Button,clause,1,Gain 30 Block.,atomic_fixed,high,18.0,18.0,18.0,v3 quantified/scenario rule
PANIC_BUTTON,비상 단추,Panic Button,clause,2,You cannot gain Block from cards for 2 turns.,two_turn_block_lock,low,-15.0,-8.0,-3.0,foregone card Block over two turns
PANIC_BUTTON,비상 단추,Panic Button,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
PARRY,쳐내기,Parry,clause,1,Sovereign Blade now gains 10 Block.,blade_gain_block,medium,6.0,6.0,6.0,Block unit
PARSE,분석,Parse,clause,1,Draw 3 cards.,atomic_fixed,medium,5.55,5.55,5.55,v3 quantified/scenario rule
PARSE,분석,Parse,keyword,,keyword_ethereal,keyword_ethereal,medium,-1.0,-1.0,-1.0,v1 keyword calibration
PARTICLE_WALL,입자 벽,Particle Wall,clause,1,Gain 9 Block.,atomic_fixed,high,5.4,5.4,5.4,v3 quantified/scenario rule
PARTICLE_WALL,입자 벽,Particle Wall,clause,2,Return this card to your Hand.,self_return_hand,low,1.0,2.5,5.0,replay access
PARTICLE_WALL,입자 벽,Particle Wall,printed_cost,,Spend 2 Stars to play this card,cost_star_spend,low,-4.0,-4.0,-4.0,printed Star payment: 2 × -2.0
PATTER,별무리,Patter,clause,1,Gain 8 Block.,atomic_fixed,high,4.8,4.8,4.8,v3 quantified/scenario rule
PATTER,별무리,Patter,clause,2,Gain 2 Vigor.,atomic_fixed,medium,1.0,1.0,1.0,v3 quantified/scenario rule
PECK,쪼기,Peck,clause,1,Deal 2 damage 3 times.,atomic_fixed,high,3.0,3.0,3.0,v3 quantified/scenario rule
PECK,쪼기,Peck,interaction,,multi_hit_strength_synergy,multi_hit_strength_synergy,medium,0.0,0.5,1.5,V3 cross-effect interaction
PERFECTED_STRIKE,완벽한 타격,Perfected Strike,clause,1,Deal 6 damage.,atomic_fixed,high,3.0,3.0,3.0,v3 quantified/scenario rule
PERFECTED_STRIKE,완벽한 타격,Perfected Strike,clause,2,Deals 2 additional damage for ALL your cards containing “Strike”.,damage_per_strike_card,low,2.0,5.0,10.0,2/5/10 Strike cards
PHANTOM_BLADES,환영검,Phantom Blades,clause,1,Shivs gain Retain.,shiv_retain_aura,low,0.5,2.0,4.0,1/4/8 Shivs retained
PHANTOM_BLADES,환영검,Phantom Blades,clause,2,The first Shiv you play each turn deals 9 additional damage.,first_shiv_bonus_each_turn,low,0.0,9.0,22.5,0/2/5 turns with a Shiv
PHOTON_CUT,광자 베기,Photon Cut,clause,1,Deal 10 damage.,atomic_fixed,high,5.0,5.0,5.0,v3 quantified/scenario rule
PHOTON_CUT,광자 베기,Photon Cut,clause,2,Draw 1 card.,atomic_fixed,medium,1.25,1.25,1.25,v3 quantified/scenario rule
PHOTON_CUT,광자 베기,Photon Cut,clause,3,Put 1 card from your Hand on top of your Draw Pile.,atomic_hand_to_topdeck,medium,-0.5,-0.5,-0.5,v3 quantified/scenario rule
PIERCING_WAIL,귀를 찢는 비명,Piercing Wail,clause,1,ALL enemies lose 6 Strength this turn.,atomic_enemy_strength_loss_turn,medium,7.02,7.02,7.02,v3 quantified/scenario rule
PIERCING_WAIL,귀를 찢는 비명,Piercing Wail,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
PILLAGE,갈취,Pillage,clause,1,Deal 6 damage.,atomic_fixed,high,3.0,3.0,3.0,v3 quantified/scenario rule
PILLAGE,갈취,Pillage,clause,2,Draw cards until you draw a non-Attack card.,draw_until_non_attack,low,1.25,3.4,9.85,deck Attack ratio scenarios
PILLAR_OF_CREATION,창조의 기둥,Pillar of Creation,clause,1,"Whenever you create a card, gain 3 Block.",atomic_fixed+event_triggers,medium,1.8,6.3,32.4,v3 quantified/scenario rule
PINPOINT,정밀 사격,Pinpoint,clause,1,Deal 15 damage.,atomic_fixed,high,7.5,7.5,7.5,v3 quantified/scenario rule
PINPOINT,정밀 사격,Pinpoint,clause,2,Costs 1 less Energy for each Skill played this turn.,cost_reduction_scaling_capped,medium,2.5,5.5,7.5,"energy saved × reference count, capped by printed cost"
POISONED_STAB,독 찌르기,Poisoned Stab,clause,1,Deal 6 damage.,atomic_fixed,high,3.0,3.0,3.0,v3 quantified/scenario rule
POISONED_STAB,독 찌르기,Poisoned Stab,clause,2,Apply 3 Poison.,atomic_fixed,high,3.0,3.0,3.0,v3 quantified/scenario rule
POKE,쑤시기,Poke,clause,1,Osty deals 6 damage.,atomic_osty_damage,high,2.7,2.7,2.7,v3 quantified/scenario rule
POMMEL_STRIKE,폼멜 타격,Pommel Strike,clause,1,Deal 9 damage.,atomic_fixed,high,4.5,4.5,4.5,v3 quantified/scenario rule
POMMEL_STRIKE,폼멜 타격,Pommel Strike,clause,2,Draw 1 card.,atomic_fixed,medium,1.25,1.25,1.25,v3 quantified/scenario rule
POOR_SLEEP,수면 부족,Poor Sleep,keyword,,keyword_retain,keyword_retain,medium,0.5,0.5,0.5,v1 keyword calibration
